,total_comp_income_,dividends_,revenue_,stockholders_equity_,market_value_,delta_comprehensive_income_,delta_revenue_,delta_stockholders_equity_,delta_market_value_,doc2vec_dim_1,doc2vec_dim_2,doc2vec_dim_3,doc2vec_dim_4,doc2vec_dim_5,doc2vec_dim_6,doc2vec_dim_7,doc2vec_dim_8,doc2vec_dim_9,doc2vec_dim_10,doc2vec_dim_11,doc2vec_dim_12,doc2vec_dim_13,doc2vec_dim_14,doc2vec_dim_15,doc2vec_dim_16,doc2vec_dim_17,doc2vec_dim_18,doc2vec_dim_19,doc2vec_dim_20,doc2vec_dim_21,doc2vec_dim_22,doc2vec_dim_23,doc2vec_dim_24,doc2vec_dim_25,doc2vec_dim_26,doc2vec_dim_27,doc2vec_dim_28,doc2vec_dim_29,doc2vec_dim_30
971,-0.021,0.0,0.0,-0.021,0.4993,-0.4,0.0,-0.045454545454545005,0.844477281123015,0.35046038031578064,-0.34432968497276306,0.8717941045761108,0.1964019536972046,0.4884023070335388,0.3649474680423737,0.01194890309125185,-0.2814651727676392,0.4482627809047699,1.295829176902771,-0.20982058346271515,0.36768585443496704,-0.5270962119102478,0.5770159959793091,0.049216914921998985,0.8571310639381409,-1.2039268016815186,-0.3848004341125488,0.2015914767980576,-0.467474490404129,0.2451003640890121,1.1767631769180298,1.1916567087173462,-0.3578701019287109,-0.14375652372837067,-0.3541779220104217,-0.29184919595718384,-0.7738919854164124,-0.8923769593238831,0.5179660916328429
973,-0.563,0.0,0.0,0.462,1.4532,-1.79519774011299,0.0,-0.549707602339181,9.0013764624914,-0.08000342547893524,0.244495302438736,0.8547731041908264,-0.2817586362361908,0.37005263566970825,-0.5065429210662842,0.20140033960342407,-2.2350776195526123,-0.17476505041122434,0.4657185077667236,0.7228289842605591,-0.6976658701896667,-1.128086805343628,1.061741828918457,0.8261280655860901,1.119714379310608,-1.4790161848068235,-0.008905596099793911,0.490809291601181,-1.3153506517410278,0.2986096143722534,2.0355842113494877,1.380014181137085,0.030266193673014637,-0.8886901140213013,-1.5905120372772217,0.7349357008934021,-0.6472895741462708,-1.193955659866333,1.4229222536087036
974,-0.01,0.0,0.0,-0.251,2.2521,0.111111111111111,0.0,-0.059925093632959,0.6399184446224421,-0.7002577781677246,0.3824326694011688,1.326575756072998,-0.5201740264892578,-0.4640074968338013,0.19611890614032745,1.4878305196762085,-0.8923884630203247,0.4349823594093323,0.7000985145568848,-0.08009795844554901,0.2291523963212967,-0.452980637550354,1.1449933052062988,-0.03407411649823189,0.14548484981060028,-1.745935559272766,-1.167804718017578,0.5231027007102966,0.7961578369140625,-0.028684454038739208,1.6836110353469849,1.369017481803894,-0.5410920977592468,-1.2880394458770752,0.4125316143035889,-0.22069236636161804,0.5495997667312622,-0.8545256853103638,0.9969995617866516
977,13.317,3.688,37.211999999999996,86.354,94.5345,24.4141221374046,0.022391955380938,0.141871074380165,0.141974786667569,-1.1197803020477295,-0.8738587498664856,0.4722769856452942,2.0519018173217773,-1.4063048362731934,1.256100058555603,-1.8127471208572388,-1.2746180295944214,1.0328744649887085,2.3858389854431152,1.3023462295532229,-0.8239543437957764,-3.9544076919555664,1.2058836221694946,0.7110573053359985,4.847290992736816,1.3928638696670532,4.1836018562316895,-0.024377666413784027,-1.4722152948379517,-1.382444977760315,0.2602175176143646,-0.19063927233219147,-0.5588809847831726,-2.6497809886932373,-2.0493428707122803,0.5274814963340759,-1.9032144546508791,-1.059020757675171,-0.3101373612880707
978,17.445,4.77,74.21,164.44099999999997,179.84900000000005,0.48937078459831,0.258649932157395,0.139435136296235,0.048333178865812,-1.213714361190796,-1.6906306743621826,0.3167148530483246,0.462471455335617,-0.06746939569711685,-0.18281500041484836,-1.6760611534118652,-1.7877448797225952,1.871894359588623,2.181438684463501,1.8018554449081419,-0.4712806344032288,-3.3214778900146484,1.5494694709777832,1.7342604398727417,2.0789687633514404,1.4358512163162231,3.110870361328125,-0.3410801291465759,-1.0128356218338013,-0.6183481812477112,0.958603858947754,0.9938421845436096,-0.7435194253921509,-1.7686443328857422,-2.029552698135376,0.6680991053581238,-1.7344152927398682,-0.5110356807708739,-0.3520495295524597
979,161.99,23.105,459.17400000000004,1602.888,2042.4659,0.7317539902288841,-0.017395565618025,0.09864281058362401,-0.039942264900733,-0.3676058650016785,-2.072803497314453,0.8537302017211914,1.1764012575149536,0.11612161248922348,-0.3347850739955902,-0.9933391213417052,-2.4706387519836426,2.288580656051636,1.8750975131988523,0.9543766975402832,-0.985197365283966,-3.8730132579803462,1.7876137495040894,1.6453008651733398,2.1464731693267822,2.435591459274292,3.6117887496948238,0.6826977133750916,-0.5135811567306519,-0.4081083834171295,1.185841083526611,1.125967502593994,-1.3108501434326172,-2.021567106246948,-1.020832061767578,0.8735788464546204,-2.0419061183929443,-0.4733794629573822,0.1441647857427597
980,153.25,19.823,1143.492,1040.531,3402.228,-0.20775239483656197,0.072324000720202,0.029624190945316004,-0.18965094016818804,-0.97061687707901,-1.4860215187072754,0.4059616327285767,-2.0036191940307617,0.7828322649002075,-0.1702009290456772,0.6292223334312439,0.16706562042236328,1.0241100788116455,0.290229469537735,-1.640928864479065,0.5172498822212219,0.0364978201687336,-0.5256074666976929,-0.6980618238449097,-0.2386339008808136,-0.33322691917419434,0.22863319516181946,-2.658446311950684,0.2718837261199951,2.202430725097656,0.8993262648582458,4.076854705810547,0.4660916030406952,-1.079736351966858,0.4974797368049622,1.4836504459381104,1.1242280006408691,-3.742464542388916,1.1221508979797363
981,-8.485,1.6369999999999998,354.776,46.88800000000001,54.4901,0.400396104967816,0.14180886603114098,-0.16646519234871698,-0.127096949891068,1.0603573322296145,-1.0186984539031982,0.2035329639911652,-1.1036419868469238,0.9765915870666504,0.9899470806121826,-0.3365288972854614,-0.011627527885138987,0.563748300075531,0.8438809514045715,-0.6961094737052917,0.4153222143650055,-0.8356027603149414,-0.2730211615562439,-1.6839061975479126,0.4953373074531555,-1.2225884199142456,0.6639071106910706,-0.05175607278943062,0.4255807995796204,0.9120299816131592,2.1837706565856934,1.3774445056915283,-0.38734591007232666,-0.5886366963386536,-0.09751328080892564,-0.5251873731613159,0.20922257006168365,0.03032300435006618,0.9379136562347412
984,30.403000000000002,9.919,95.85,233.178,362.99199999999996,1.08325339180485,0.04455003160349599,0.11087925908986998,0.11887456615684301,-0.3257774114608765,-1.4036351442337036,0.6724165678024292,1.8927576541900637,-0.04555133730173111,-1.958590269088745,-1.0770431756973269,-0.25804224610328674,2.9158520698547363,0.5825758576393127,0.8098652958869934,2.232957124710083,-3.3945963382720947,1.2157032489776611,-0.5518491268157959,3.335866451263428,0.9824026226997375,2.2628369331359863,-0.8066015243530273,-0.849478006362915,-1.1348968744277954,1.605820894241333,1.8675181865692136,-0.13541457056999207,-2.8475444316864014,-1.6553549766540527,0.13144248723983765,-1.519886493682861,-0.4918314516544342,-0.3867134153842926
985,57.788000000000004,0.0,958.202,581.779,1395.7664,0.125835297784878,0.056752637464681,0.09313188516627802,0.048506105753227995,1.948138236999512,0.4122622609138489,1.2543643712997437,-0.7743123769760132,1.3331713676452637,2.1051073074340816,-0.3860427737236023,-0.02040001004934311,-0.2710122466087341,-0.08298292011022568,-0.42164498567581177,-0.12836985290050507,-0.36271971464157104,0.1299731731414795,-1.292262077331543,0.3344322443008423,-0.8905888199806213,0.2211824357509613,-0.4193129241466522,0.8513985276222229,2.1691293716430664,1.4548035860061646,1.0692756175994873,-0.7140592336654663,-1.1328260898590088,0.3742316663265228,-0.8486002683639526,-0.7555201053619385,0.7379760146141052,1.2900059223175049
986,22.92,24.464000000000002,99.146,328.1380000000001,356.8565,1.3363914373088701,0.522652578554535,1.14014674710582,0.8922585578267079,-0.026567617431283,0.05608602240681648,0.13524605333805084,0.03646960854530335,0.024606794118881226,0.2322846204042435,-0.015507432632148266,-0.05951642990112305,0.1443953961133957,0.09106811136007308,-0.06841490417718887,-0.03719792515039444,-0.18245799839496613,0.1211017444729805,0.02986039966344833,0.1615878790616989,-0.09296003729104996,-0.0466872975230217,0.0328383669257164,0.12550464272499084,0.18407167494297028,0.2683027386665344,0.2371238321065903,-0.02957095578312874,-0.2086221128702164,-0.10789989680051804,0.05488564446568489,-0.1464764028787613,-0.17325641214847565,0.09245364367961884
987,4.92,0.42,27.261,51.229,47.5626,-5.559777571825769,0.059296677676315995,0.10347872913301,0.315610262084226,0.0383983738720417,-2.05835223197937,0.1410275101661682,1.2752920389175415,-0.5037206411361694,-0.11361154913902285,-0.15492235124111176,-2.2528786659240723,1.7725789546966553,1.1876686811447144,-0.3022814691066742,-0.2989647090435028,-2.975549936294556,2.6423068046569824,0.918880581855774,3.126798391342163,0.7193190455436707,4.048909664154054,0.5406914949417114,-0.2977804839611053,-1.2560443878173828,1.1040430068969729,0.7548121213912964,-0.931995928287506,-1.9526002407073972,-0.8408622145652771,0.4209941923618317,-1.319860577583313,-0.2535978853702545,-0.3624615073204041
989,8.318,1.693,40.69,89.18700000000004,74.7707,0.416311935978205,0.059994268893115,0.07742395322428701,0.029906542056075,0.07774131000041963,0.029837664216756817,0.2574810087680817,-0.07323112338781357,0.07668501138687134,0.4087447226047516,0.03439336270093918,-0.18878713250160215,0.15521854162216187,0.2852705717086792,-0.1374061554670334,0.1057908460497856,-0.3700694143772125,0.40750813484191895,0.0643690750002861,0.19955864548683167,-0.2410331666469574,0.06491728127002716,-0.2026765048503876,0.153116837143898,0.09631452709436417,0.27620095014572144,0.3717808723449707,0.02382716909050941,-0.3164958357810974,-0.1457090824842453,-0.11476895213127135,-0.20198588073253632,-0.4441654980182648,0.2918134927749634
990,8.086,1.925,33.875,59.13,54.3939,3.5580608793686603,0.04963901713506701,0.11743140071055999,0.08561991058598101,-0.8553919196128845,-2.0466537475585938,1.127311944961548,1.7334092855453491,0.16943030059337616,-0.5965595245361328,-1.331884741783142,-0.26597708463668823,2.6120619773864746,0.2217085212469101,0.25379040837287903,1.0445595979690552,-3.654449462890625,0.10143353044986723,1.163686752319336,3.351130962371826,0.10005488246679306,3.2342662811279297,-0.6289064288139343,-1.413489818572998,-1.6867780685424805,0.8921288847923279,0.8117623925209045,-0.8977835774421692,-3.3852324485778813,-1.5323474407196045,1.0234047174453735,-1.1986100673675537,-0.015890635550022125,-0.7304620742797852
991,160.1,57.0,3060.0,736.9,1490.9313,1.8640429338103799,9.80488283166547e-05,0.110123531184092,-0.344328467961889,2.2580409049987797,1.4788938760757446,-0.6209121346473694,-1.318173885345459,1.567789077758789,1.8613632917404173,-0.8140848278999329,-0.6660407781600952,-1.0951602458953855,1.567355751991272,-0.7788068652153015,-1.3678429126739502,-0.7982079386711121,1.6406298875808716,-2.609386920928955,1.5145453214645386,-0.6516270041465759,0.3505710959434509,-1.138753056526184,2.804633378982544,2.283721923828125,-0.2045503556728363,2.1464080810546875,0.6830410361289978,-0.384734570980072,1.4242576360702517,-0.10151498764753343,0.27819836139678955,0.19732926785945887,0.441821426153183
992,-11.294,0.0,25.456999999999997,34.841,13.4395,-4.50963331261653,-0.085858948577995,-0.29036397335886105,-0.49301550057151006,-1.7101109027862549,-1.6642228364944458,0.3782331645488739,1.460832953453064,-0.10724575072526933,-1.4989560842514038,-2.081661939620972,-0.6857762336730957,1.8224853277206419,-0.1980319172143936,-1.3045624494552612,3.301345109939575,-0.6459024548530579,-1.1704212427139282,-2.0010907649993896,2.177845001220703,0.17135117948055267,0.20711207389831546,-0.19061808288097384,0.20101428031921387,0.2539772391319275,1.7320822477340698,4.142109394073486,-0.9842246174812316,-0.5317451953887941,-2.0657858848571777,-0.8394441604614258,-1.4917049407958984,0.17724542319774628,1.3821897506713867
993,0.685,3.307,44.601000000000006,7.9510000000000005,1.1466,-0.09986859395532198,0.070364059612662,0.17740263586554103,-0.50365785030951,0.0970429927110672,0.1336033195257187,-0.5613720417022705,0.1059892475605011,0.5365150570869446,0.6501389145851135,-0.0077301813289523125,-1.7755736112594604,0.07946781069040297,0.3532747030258179,-1.13970685005188,-0.10108090937137604,-0.824911892414093,0.1621703952550888,-1.5282520055770874,0.4655583202838898,-1.48141348361969,-1.4187737703323364,-0.06406041234731674,0.4600386023521423,1.691799521446228,0.8575549125671387,1.2904531955718994,-1.1201521158218384,-1.2416119575500488,-1.2854944467544556,0.8720076680183411,-0.9882264137268066,-0.953067183494568,1.8363465070724487
995,-1.7069999999999999,0.0,10.333,15.042,49.1533,-2.16518771331058,0.032164618919189,1.725,0.63114667056036,1.8743141889572144,0.9544430375099182,-1.148070216178894,0.24357569217681885,-0.3479657769203186,2.2969560623168945,1.320095419883728,-1.3515872955322266,-0.5491127371788025,0.4397274553775787,-1.6843372583389282,-0.1760268658399582,0.5461161136627197,2.2851040363311768,-0.43773019313812256,0.32714998722076416,-4.865130424499512,-3.409409523010254,3.1989734172821045,-1.8670402765274048,0.5353084206581116,1.427641749382019,0.7987353801727295,-0.2715226113796234,-1.9556946754455569,-1.5869208574295044,-3.605957746505737,-0.9315204024314879,0.821284294128418,2.9356305599212646
996,222.0,210.0,5546.0,2881.0,6642.84,-0.578827546955037,-0.094190471524001,-0.15614656864180898,-0.40133695321565005,2.6392745971679688,-0.7736546397209167,-0.09848282486200333,-0.21911680698394773,2.0589344501495357,2.5080695152282715,-0.2910602688789368,0.2255859225988388,0.16416914761066434,-0.045347243547439575,-0.8350729942321777,-0.9927077889442444,0.10443048179149628,1.315353512763977,-2.461448431015014,0.8014880418777466,-1.287586331367493,1.1716395616531372,-1.229153037071228,0.9839705228805542,2.249143123626709,1.0455182790756226,0.20964714884758,-1.353090763092041,-2.349273204803467,0.9024375677108764,-0.8316565752029419,0.09709032624959946,-0.9460515975952148,1.4071145057678225
997,3.492,0.0,47.648999999999994,37.906,47.1569,0.302985074626866,0.087727708533078,0.065343863297827,0.161851989642182,-0.2829740047454834,-0.22515669465065,0.17572732269763947,-0.569566011428833,-0.15442751348018646,1.9407881498336792,0.9853209853172302,-2.2160532474517822,-0.20799969136714933,0.006892210338264704,-0.15610602498054504,0.06340184807777405,-0.9457815885543824,1.5837814807891846,-0.642147958278656,-0.09578713029623033,-1.3671563863754272,-1.0594675540924072,0.437064528465271,-0.2918149828910828,1.204175353050232,1.4342995882034302,1.1475749015808103,-0.05567831918597221,-1.5212024450302124,-0.7995530962944031,0.4183804988861084,-0.8016008734703064,-0.714310348033905,0.7454977035522461
998,5.841,0.0,28.563000000000002,36.497,38.32,2.01237751418257,0.09428396291471901,0.19298532344000302,0.28670915403574,-1.0681294202804563,-2.224460363388061,0.02624642662703991,1.5472041368484497,-0.0009637947077862918,-0.8803454637527466,-1.2578905820846558,-1.7400374412536619,2.448761463165283,2.1766459941864014,0.973909080028534,-0.5882149338722229,-3.2686800956726074,2.346691370010376,1.2186691761016846,2.8963091373443604,1.5131211280822754,2.7083351612091064,0.1643776148557663,-0.6078309416770935,-0.7892551422119141,1.5632780790328982,0.4461027383804321,-1.025297999382019,-2.577499866485596,-1.3681095838546753,0.5683839321136475,-2.221554756164551,0.07016117125749588,-0.8932154774665833
999,-0.735,0.0,0.5770000000000001,-1.2690000000000001,0.5689,1.05882352941177,-0.515939597315436,0.916918429003021,-0.880279467160504,0.7995697259902954,-0.6934912800788879,-0.6086102724075317,-0.1620972752571106,0.33422884345054626,0.6419712901115417,0.5359117388725281,-1.0424602031707764,0.5960599184036255,0.2152298241853714,-0.5414937138557434,1.3993335962295532,0.08514495939016342,0.5899152755737305,-1.1249958276748655,-0.483770877122879,-1.8702189922332764,-1.6743725538253784,0.7861292958259583,-1.8586902618408203,-0.36919426918029785,3.665431499481201,2.68485426902771,-0.4641027450561523,-1.390916347503662,-0.4944677948951721,0.1811555176973343,-0.9965277910232544,-1.609829664230347,1.3909999132156372
1000,555.385,318.988,2213.881,2589.893,12032.3744,-0.128964971024835,-0.068758665132181,-0.008309484552346,0.101081116003229,1.5852742195129397,-0.567638635635376,-0.45321986079216,-0.13082312047481534,0.7942276000976562,2.667534351348877,0.09485312551259996,-0.958791732788086,-0.5841829776763916,0.33003202080726624,-0.4167275726795197,-1.0600131750106812,-0.037130724638700485,1.3535164594650269,-1.1856595277786257,1.04479718208313,-1.7853026390075684,-0.028793629258871082,-0.6960418224334717,0.962716579437256,1.69720458984375,-0.15636473894119265,0.2678980231285095,-1.0653249025344849,-2.198381900787353,-0.79608553647995,0.5223920345306396,-0.5235072374343872,-0.13068640232086182,1.882956862449646
1001,6.62,1.945,25.816,66.19,75.808,1.29383229383229,0.015698154778298,0.075246109360278,0.34622351345015995,-1.0642902851104736,-2.367767572402954,-0.2633143365383148,2.58804702758789,-0.04658443108201027,-0.21872694790363312,-0.9337974190711976,-1.898254632949829,0.9836704730987548,1.5116540193557741,1.1503156423568726,-0.8810778856277466,-3.691370725631714,2.066774845123291,1.6946403980255127,3.5868151187896733,0.6425562500953674,2.994393110275269,-0.8789827823638916,-0.2761485576629639,-0.7337679862976074,0.8827396035194397,0.4810966849327088,-0.2983914017677307,-2.630706310272217,-1.454435110092163,0.31260284781455994,-0.4132844507694245,0.8312520384788513,0.04672222211956978
1002,11.762,2.6889999999999996,53.887,99.027,66.4993,-3.737895716946,0.006048951701733999,0.100862663138938,0.291802890172288,-0.010981178842484951,0.054647047072649,0.13286930322647095,-0.0318540558218956,0.003366947406902909,0.21940825879573825,0.018051249906420708,-0.0025967438705265518,0.09134481847286224,0.09145531058311462,-0.031135128811001774,-0.007849158719182014,-0.11851838231086732,0.13650158047676084,0.0566788874566555,0.1241263672709465,-0.014236630871891975,-0.06998208165168762,-0.001277484348975122,0.1257915496826172,0.1114710569381714,0.2040744572877884,0.17012670636177066,0.024985259398818016,-0.11557713896036148,-0.04899770766496658,0.056056566536426544,-0.08159531652927399,-0.1550687551498413,0.1026993989944458
1003,9.118,2.481,108.994,117.70299999999999,141.4854,0.05276526959935401,0.049573406775418,0.060521146811309996,-0.05654008551362901,1.668793559074402,-1.3569059371948242,-0.15477286279201508,-1.4826420545578003,0.4034537076950073,1.1588521003723145,1.768024444580078,-1.5331188440322876,1.0462887287139893,-0.4242750406265259,-2.0752108097076416,-0.4274611175060272,-0.3920707404613495,0.29456883668899536,-0.7477747797966003,0.8103947639465332,-1.7545591592788696,-0.31371521949768066,-0.5530877113342285,0.3839949369430542,0.11069848388433456,1.8604191541671755,1.994607925415039,-0.5067632794380188,-1.20277738571167,0.03986069187521935,1.6366623640060425,0.4052644670009613,-0.8780196309089661,0.574781060218811
1004,13.08,3.702,67.179,151.977,205.2463,0.04732164304587999,0.06292522388532,0.06636308141370599,0.11403712076597199,-1.3350615501403809,-2.200813770294189,0.2811388373374939,1.564572811126709,-0.3178374171257019,-0.0616028793156147,-1.632547378540039,-2.15119743347168,1.33817720413208,1.9612717628479004,1.1107434034347534,-0.6904516220092773,-4.06003475189209,1.2974050045013428,1.2081506252288818,2.84295654296875,1.4342592954635618,2.96122407913208,0.15060953795909882,-0.7624800801277161,-0.6405109763145447,0.7271348834037781,0.7480992078781128,-0.5803707242012024,-2.770771026611328,0.3926284611225128,0.35121655464172363,-1.531440258026123,-0.08331289887428284,0.00936277490109205
1006,0.094,0.0,2.736,-0.45299999999999996,0.2479,-1.11928934010152,-0.047021943573668006,-0.243739565943239,5.15136476426799,0.2150818407535553,-0.5610739588737488,0.31397634744644165,0.22120912373065948,0.5213401317596436,0.3470633327960968,0.3217179477214813,-1.2586555480957031,-0.09424016624689102,-0.04587947204709053,-1.169609308242798,0.9195213317871094,-0.6353518962860107,0.7497487068176271,-0.9517370462417604,1.0121448040008545,-1.932410836219788,-1.430769681930542,0.6698083877563477,-1.2747684717178345,-0.8577708005905151,1.8477357625961304,0.5511323809623718,-0.8499981760978699,-2.692209482192993,-1.5023187398910522,0.7712511420249939,-1.1286841630935671,-1.156227469444275,0.6926074624061584
1007,-15.595,0.0,0.529,15.22,105.7403,-0.40370129621840706,-0.92731519648255,1.0231290708494,-0.13165627022215198,0.16395150125026706,0.9700846076011658,1.183009386062622,-0.4049586355686188,-0.0431329570710659,0.6187945604324341,1.3412202596664429,-1.814801573753357,-0.9925563931465148,0.7688261270523071,-0.9390909671783448,-0.4559328556060791,1.0796183347702026,1.9698648452758791,0.732893168926239,-0.90744286775589,-1.6200735569000244,-1.6233046054840088,2.1588330268859863,-0.2574819922447205,0.9937343001365662,2.7802774906158447,1.7215018272399902,-0.4384567141532898,-1.3064491748809814,-0.7235642671585083,-0.2026882767677307,-0.26587432622909546,-0.2577345371246338,3.414428234100342
1008,4.638,0.0,48.49,112.811,141.81,-1.6329148471615702,0.049953446073230996,0.7935261291912429,0.8242442719810441,-0.09754273295402527,0.10151422768831253,0.10068508237600328,0.014626724645495416,-0.02012691274285316,0.21989494562149048,0.0406952016055584,0.08103791624307632,0.1432816982269287,0.11186181753873824,-0.08708980679512024,-0.023455118760466576,-0.11128772795200348,0.12790340185165405,-0.017433777451515198,0.10020052641630173,-0.0929414927959442,-0.0413578599691391,0.012464851140975952,0.15269333124160767,0.16977715492248535,0.24365946650505066,0.17869247496128082,0.007853200659155846,-0.16129900515079498,-0.09245580434799194,0.0960596427321434,-0.08913903683423996,-0.07595846056938171,0.06560059636831284
1009,19.272000000000002,6.704,50.216,154.674,241.5273,4.7891258636227105,0.08805685560755802,0.0884410228984,0.158552677968833,-1.9376562833786009,-1.9751938581466677,0.2558760643005371,2.172820568084717,0.1253480762243271,0.5206645131111145,-0.7263916134834291,-1.4141781330108645,1.3062245845794678,1.5177139043807983,-0.14561638236045835,0.079344242811203,-4.309243679046632,1.9045045375823972,1.5269702672958374,3.622788906097412,0.7949100136756897,3.1556730270385738,-1.5538071393966677,-0.835570752620697,-0.4520551264286041,0.4325101673603058,1.6205180883407593,0.29462650418281555,-0.9315987825393676,-1.8643897771835327,0.012641816399991512,-0.5743647217750549,0.34701988101005554,-1.0932340621948242
1010,-10.465,0.0,23.053,8.32,13.2894,-0.33288710397144106,-0.12312666413084801,-0.5506103489251379,-0.460357422755347,1.1230374574661257,0.3504319190979004,-0.31685030460357666,0.5878369212150574,0.79731285572052,2.20272159576416,0.35276052355766296,0.223181813955307,-0.8328503370285034,-0.08151587098836899,-0.14032979309558868,0.4832158386707306,-0.07844255119562149,0.6601037979125977,-1.403172492980957,-0.7067701816558838,-1.5708276033401491,0.8425240516662598,-1.3912228345870972,1.0925879478454592,1.9142130613327024,1.636332869529724,1.8042569160461424,-2.0355656147003174,-1.5690890550613403,0.9683222770690918,-0.13639140129089355,-0.9388731122016908,-0.3965287506580353,1.5055978298187256
1012,-0.4920000000000001,0.0,0.0,0.105,0.7569,0.0,0.0,-0.709141274238227,0.0,-0.009864574298262596,0.02926369197666645,0.05226840078830719,0.008570737205445766,0.03875859826803208,0.11232595890760423,-0.02238546498119831,-0.019598355516791344,0.04415811598300934,0.035783380270004266,-0.0335090234875679,0.028870385140180588,-0.056421693414449685,0.0419134758412838,0.03404843807220459,0.09200394153594972,-0.039927788078784936,-0.02901434898376465,-0.005941901355981828,0.07710564881563188,0.0697469487786293,0.1242298185825348,0.10351339727640152,0.004889346193522215,-0.09473558515310287,-0.009255955927073956,0.0009466398623771967,-0.014964546076953413,-0.0857134610414505,0.043518893420696265
1013,-77.55,0.0,127.691,180.463,263.5726,-2.80047362555721,-0.24566834242100197,-0.28066280284126693,-0.32709993579212504,-3.1433196067810063,-1.3409864902496338,2.5208418369293213,-2.641892433166504,-0.3880689740180969,-1.6222475767135618,0.2626376450061798,-2.2585341930389404,0.16219079494476318,1.5300506353378296,-0.5740285515785217,0.5483441948890686,0.7740096449851991,-1.0211265087127686,1.1820907592773438,-2.0978059768676762,-1.2900192737579346,-0.8039960265159607,1.3273268938064575,2.2642803192138667,1.9701529741287231,5.0222811698913565,3.222703695297241,0.3322221338748932,-0.2780141234397888,0.9397466778755188,-2.207677364349365,0.08078262209892273,-1.3843308687210083,0.935293197631836
1015,-1.2670000000000001,0.0,0.0,3.75,1.4852,-0.176202860858258,0.0,-0.252392344497608,-0.889217916682206,0.5817306637763977,1.0809073448181152,-1.0413943529129028,0.2252465188503265,-0.1519738733768463,-0.2340583801269531,-0.29193493723869324,0.5629701614379883,-0.14779812097549438,2.149744272232056,-1.1155247688293457,-0.44796222448349,-1.384166955947876,0.5476382970809937,0.0759044736623764,0.2472207993268967,-3.277738094329834,-0.27470412850379944,1.031126856803894,-1.776154637336731,1.9445157051086424,3.351139783859253,0.7923301458358765,-0.5259765386581421,-1.3229327201843262,-1.3797818422317505,-2.0808839797973637,-1.266821026802063,-1.066319704055786,1.8609440326690676
1016,828.804,0.0,12103.886999999999,2559.54,7513.2855,-0.10786128860031402,0.018744861619759,-0.066947604795876,-0.422238489704367,-0.04444336146116257,0.008005894720554352,0.02713198959827423,0.004449367988854647,0.030337672680616382,0.10229799151420592,-0.02059599384665489,-0.0526287853717804,0.051217369735240936,0.02353428304195404,-0.020639682188630104,0.030159536749124524,-0.07774285972118378,0.08630601316690445,0.010220615193247795,0.05393757671117783,-0.07109556347131729,-0.009745664894580841,-0.07299017906188965,0.05745656788349152,0.03188442811369896,0.11121827363967897,0.0787290558218956,-0.002896852325648069,-0.07489392906427382,-0.023325543850660324,-0.02375256828963757,0.008573082275688648,-0.06441295146942139,0.08200079947710037
1017,-30.034000000000002,3.2,163.077,154.611,275.5899,-0.23271082952252,-0.095489009556666,-0.02334087147676,-0.524896769869214,0.6079389452934265,-0.56711345911026,2.7167277336120605,-1.906115174293518,0.3778491318225861,1.778473973274231,1.4718310832977295,0.5513314604759216,0.6596942543983461,0.13212597370147705,0.3895939588546753,0.19792896509170527,0.680644690990448,0.21941107511520386,-1.3310489654541016,-1.3220151662826538,-0.27411603927612305,1.6037784814834597,0.7366316318511963,0.08003109693527223,2.191389799118042,2.688091993331909,1.891072988510132,-2.6122968196868896,-0.7026962041854858,1.4821560382843018,-1.928367257118225,-0.017686394974589348,-1.6117324829101562,2.3766674995422363
1018,72.498,0.0,1859.922,634.408,1705.5345,-0.155359826640103,0.139660183198866,-0.008943453938478,-0.09430906233385401,-0.07839229702949524,-0.015953274443745613,0.061943236738443375,0.0248100683093071,0.010651552118360995,0.129123717546463,0.028158187866210938,-0.037542689591646194,0.025148926302790642,0.051409751176834106,-0.08748240023851395,0.036527618765830994,-0.09422361850738524,0.08130138367414473,-0.0049997461028397075,0.06502258032560349,-0.02675112709403038,0.02564689889550209,0.033346571028232574,0.04358771443367005,0.09132349491119383,0.09720470756292343,0.10788357257843018,-0.0270521380007267,-0.13404040038585666,-0.07038026303052902,0.010834559798240663,-0.01514087710529566,-0.0596977062523365,0.046810582280159004
1019,249.0,0.0,6470.0,3167.0,5160.8991,-0.735668789808917,-0.194271481942715,-0.076945496939668,-0.389380854511294,-1.40287184715271,-0.2117123156785965,2.8543469905853267,-1.279739499092102,0.8430103063583374,-0.5610821843147278,2.30014967918396,-1.0514473915100098,0.8756847381591797,-1.4474818706512451,0.21425268054008484,0.0018401694251224399,-1.3403514623641968,-0.9665086269378662,-1.2429662942886353,0.21439489722251887,-0.7543517351150513,4.367085933685304,1.131049633026123,1.4346299171447754,1.1899237632751465,1.0140498876571655,3.2603943347930913,0.8210259675979614,-0.11198827624320984,1.6668429374694824,-1.4639861583709717,-1.0062072277069092,-3.5036618709564213,0.9119412899017334
