,company_name,date_,total_comp_income_,dividends_,revenue_,stockholders_equity_,market_value_,delta_comprehensive_income_,delta_dividends_,delta_revenue_,delta_stockholders_equity_,delta_market_value_,delta_market_value_forward_,doc2vec_dim_1,doc2vec_dim_2,doc2vec_dim_3,doc2vec_dim_4,doc2vec_dim_5,doc2vec_dim_6,doc2vec_dim_7,doc2vec_dim_8,doc2vec_dim_9,doc2vec_dim_10,doc2vec_dim_11,doc2vec_dim_12,doc2vec_dim_13,doc2vec_dim_14,doc2vec_dim_15,doc2vec_dim_16,doc2vec_dim_17,doc2vec_dim_18,doc2vec_dim_19,doc2vec_dim_20,doc2vec_dim_21,doc2vec_dim_22,doc2vec_dim_23,doc2vec_dim_24,doc2vec_dim_25,doc2vec_dim_26,doc2vec_dim_27,doc2vec_dim_28,doc2vec_dim_29,doc2vec_dim_30,doc2vec_dim_31,doc2vec_dim_32,doc2vec_dim_33,doc2vec_dim_34,doc2vec_dim_35,doc2vec_dim_36,doc2vec_dim_37,doc2vec_dim_38,doc2vec_dim_39,doc2vec_dim_40,doc2vec_dim_41,doc2vec_dim_42,doc2vec_dim_43,doc2vec_dim_44,doc2vec_dim_45,doc2vec_dim_46,doc2vec_dim_47,doc2vec_dim_48,doc2vec_dim_49,doc2vec_dim_50,doc2vec_dim_51,doc2vec_dim_52,doc2vec_dim_53,doc2vec_dim_54,doc2vec_dim_55,doc2vec_dim_56,doc2vec_dim_57,doc2vec_dim_58,doc2vec_dim_59,doc2vec_dim_60,doc2vec_dim_61,doc2vec_dim_62,doc2vec_dim_63,doc2vec_dim_64,doc2vec_dim_65,doc2vec_dim_66,doc2vec_dim_67,doc2vec_dim_68,doc2vec_dim_69,doc2vec_dim_70,doc2vec_dim_71,doc2vec_dim_72,doc2vec_dim_73,doc2vec_dim_74,doc2vec_dim_75,doc2vec_dim_76,doc2vec_dim_77,doc2vec_dim_78,doc2vec_dim_79,doc2vec_dim_80,doc2vec_dim_81,doc2vec_dim_82,doc2vec_dim_83,doc2vec_dim_84,doc2vec_dim_85,doc2vec_dim_86,doc2vec_dim_87,doc2vec_dim_88,doc2vec_dim_89,doc2vec_dim_90,doc2vec_dim_91,doc2vec_dim_92,doc2vec_dim_93,doc2vec_dim_94,doc2vec_dim_95,doc2vec_dim_96,doc2vec_dim_97,doc2vec_dim_98,doc2vec_dim_99,doc2vec_dim_100
739,INTER PARFUMS INC,2016-12-31 00:00:00,30.073,19.273,521.072,483.658,1019.7695,-6.59289566672866,0.19529893326718,0.112118495752764,0.01526280104201,0.379324686890153,0.331148754694075,0.05915822833776474,-0.004525373689830303,-0.03781193867325783,-0.006379122380167246,0.06813522428274155,-0.005741410423070192,0.056625813245773315,-0.05279659852385521,-0.026911569759249687,0.021288326010107994,-0.02712881565093994,-0.05640298128128052,-0.031619418412446976,0.027037406340241432,0.02959972806274891,-0.04522448405623436,0.027861637994647026,0.06750974804162979,-0.0040940772742033005,0.012095354497432709,0.04032227024435997,0.059999916702508926,0.09311794489622116,-0.006271271500736475,-0.009171241894364357,-0.1292266547679901,-0.005969919264316559,0.012300236150622368,0.0009463909082114697,-0.009809127077460289,-0.0032187618780881166,0.04948185384273529,0.022542495280504227,0.06078809127211571,-0.021326128393411636,-0.0050095864571630955,0.005912679247558117,-0.034194499254226685,-0.15881980955600739,0.11422450095415115,-0.008609975688159466,-0.036148883402347565,-0.0630863755941391,-0.04796764999628067,0.008094842545688152,-0.009779706597328186,-0.04769614338874817,0.02092694118618965,0.048810601234436035,0.025933923199772835,0.026242438703775406,0.07792934030294418,0.021449148654937744,-0.06510668247938156,0.06582081317901611,-0.01648416742682457,-0.1270347386598587,-0.12758032977581024,0.0850788876414299,0.011745781637728214,0.0022275419905781746,-0.026116812601685524,0.06520996242761612,0.07857174426317215,0.0010196458315476775,-0.06956116110086441,0.013935526832938194,0.07137554883956909,0.07032190263271332,-0.018859462812542915,0.10202255100011826,-0.0325285941362381,0.02133793756365776,-0.06310328096151352,-0.0520322322845459,-0.04758764058351517,0.006544575095176697,0.005594894755631685,0.10600227862596512,0.10401039570569992,0.03783796727657318,-0.0772373378276825,-0.06627357751131058,0.04170350357890129,0.027218841016292572,-0.00512321200221777,-0.0033144785556942225,-0.010991786606609821,0.002980300458148122,-0.0348464660346508,-0.013145893812179565,-0.041749220341444016,-0.057984571903944016,-0.0241264458745718,-0.02315915934741497,0.009549410082399845,0.02380908839404583,-0.023416589945554733,0.020727694034576416,0.10518183559179306
740,INTER PARFUMS INC,2015-12-31 00:00:00,-5.377000000000002,16.124000000000002,468.54,476.387,739.3252,-0.737207370118763,0.085425782564793,-0.061532945693735,-0.044788299740939,-0.130531646546171,0.379324686890153,0.05242064222693443,0.028509611263871193,-0.029823103919625282,0.0004032427095808089,0.030661379918456078,-0.011429846286773682,0.00020514703646767884,-0.016479169949889183,-0.0018873310182243586,0.015949402004480362,-0.04106740653514862,-0.06318596750497818,-0.03198740631341934,0.050842609256505966,0.002838976914063096,-0.027444439008831978,0.04272819682955742,0.009166323579847813,-0.011016410775482655,0.04744355380535126,0.02952398918569088,0.044124502688646317,0.04159509763121605,0.012042295187711716,-0.0016174563206732273,-0.10687378793954849,0.034269507974386215,0.03129342198371887,0.05362822115421295,1.9402226826059632e-05,-0.01573631353676319,0.05853121355175972,-0.005068853031843901,0.052195955067873,-0.04699078947305679,0.017182501032948494,-0.0004832321428693831,-0.06144673749804497,-0.0783248096704483,0.06329624354839325,0.038010548800230026,-0.04598991572856903,-0.04788396880030632,-0.03612443432211876,-2.852822217391804e-05,-0.018757492303848267,-0.04341883584856987,-0.013054369948804379,0.04986196756362915,0.014988044276833534,-0.034459084272384644,0.0756765753030777,0.031549371778964996,-0.06214286759495735,0.042857859283685684,0.004090973641723394,-0.05713355913758278,-0.11047131568193436,0.07672566920518875,-0.015684999525547028,0.00949104130268097,-0.003983678296208382,0.038172416388988495,0.03034200891852379,0.03591902554035187,-0.055258858948946,0.008218931965529919,0.07725128531455994,0.07242479920387268,-0.020209817215800285,0.05304460972547531,-0.06748456507921219,0.020563114434480667,-0.024777913466095924,0.012704084627330303,-0.08715835958719254,0.025695692747831345,-0.010982454754412174,0.06581032276153564,0.05713968724012375,0.04706450179219246,-0.06060158088803291,-0.04164064675569534,0.061106521636247635,0.056711506098508835,0.03690122812986374,0.013560382649302483,0.013594105839729309,-0.00566517747938633,-0.017937390133738518,0.0032480317167937756,-0.038365527987480164,-0.08383261412382126,0.02108391933143139,-0.0001229217741638422,-0.0006555140716955066,0.021009286865592003,-0.021185876801609993,0.01944667287170887,0.11746196448802948
741,INTER PARFUMS INC,2014-12-31 00:00:00,-20.461,14.855,499.261,498.724,850.3187,-1.29370137513278,-0.497836522209452,-0.114124195543127,-0.068425496305262,-0.230622853337483,-0.130531646546171,0.031623706221580505,0.0012299211230129004,-0.011300102807581425,-0.004639768041670322,0.03649808466434479,-0.033233657479286194,0.030151790007948875,-0.02901317924261093,-0.011903481557965279,0.01299334317445755,-0.04075989872217178,-0.048082489520311356,-0.043731916695833206,0.04066789522767067,0.009704791009426117,-0.04762885347008705,0.01939777284860611,0.014067837037146091,-0.010290157981216908,0.0470239482820034,0.05747238174080849,0.021297762170433998,0.043936170637607574,0.007173141464591026,-0.003467143978923559,-0.09058711677789688,-0.022277917712926865,0.002298501553013921,0.014228624291718006,-0.012239654548466206,0.001130644348450005,0.033495061099529266,-0.00994525384157896,-0.0009332956979051232,-0.0022674528881907463,0.026170821860432625,-0.015864957123994827,-0.020473675802350044,-0.04724016785621643,0.027539389207959175,-0.007443645969033241,-0.03792952001094818,-0.024033674970269203,-0.038069285452365875,0.011994872242212296,0.015275594778358936,-0.016357433050870895,0.022339537739753723,0.049235884100198746,0.03277679532766342,-0.04668581113219261,0.07973191887140274,-0.006964714266359806,-0.02822832018136978,0.05524713173508644,0.011623159050941467,-0.05154380574822426,-0.12161904573440552,0.04333113506436348,-0.029552960768342018,-0.018641715869307518,-0.04948060214519501,0.03414753079414368,0.020705437287688255,0.011530415154993534,-0.028933146968483925,0.0010533040622249246,0.10022743046283722,0.03306664526462555,-0.023616332560777664,0.044884078204631805,-0.010614955797791481,0.014676862396299839,-0.06645000725984573,0.0163790974766016,-0.0601654127240181,0.011525556445121765,0.008419358171522617,0.044529423117637634,0.01098515186458826,0.012595080770552158,-0.05835653096437454,-0.03358256071805954,0.01835102215409279,0.018858585506677628,0.04808902367949486,0.006422638427466154,0.005113431252539158,0.010423820465803146,0.012458528392016888,0.03792994096875191,-0.048169687390327454,-0.03412070870399475,-0.014735197648406029,0.005332104861736298,-0.019970988854765892,-0.012108778581023216,-0.0010329803917557001,0.028638577088713646,0.01692810282111168
742,INTER PARFUMS INC,2013-12-31 00:00:00,69.666,29.582,563.5790000000002,535.356,1105.204,-0.619998799984727,2.02196342833793,-0.138412546990829,0.070752688602167,0.851100816461138,-0.230622853337483,0.02148018591105938,0.043430522084236145,-0.018521873280405998,0.008307870477437973,0.06558960676193237,0.014975841157138348,0.030607283115386963,-0.037494197487831116,-0.004378951154649258,-0.010225484147667885,-0.04803543910384178,-0.0738317146897316,-0.06863973289728165,0.04050001502037048,0.01313444972038269,-0.001566813443787396,0.02422354184091091,0.0008086499874480069,-0.01210194081068039,-0.00032345071667805314,0.03790966421365738,0.01959061063826084,0.09169130027294159,0.025655213743448257,-0.006858446169644594,-0.11096754670143127,-0.015542236156761646,0.03640282154083252,0.012966524809598923,-0.02184286154806614,-0.008863774128258228,0.047795094549655914,-0.013752107508480549,0.04393623396754265,-0.037036098539829254,0.00021254620514810085,-0.02633574604988098,-0.051638174802064896,-0.10233472287654877,0.09514933079481125,-0.0036424158606678247,-0.07079833000898361,-0.05848786234855652,-0.013927921652793884,-0.02560451626777649,-0.023707395419478416,-0.0382639616727829,0.009146811440587044,0.05305221676826477,0.02370193600654602,-0.04620011895895004,0.06970558315515518,0.027094103395938873,-0.04197195917367935,0.09159281849861145,-0.015126151032745838,-0.05799998342990875,-0.12338463217020035,0.049251750111579895,-0.0660933181643486,-0.02025739476084709,-0.025829918682575226,0.03612299636006355,0.06448539346456528,0.023356763646006584,-0.02088126912713051,0.014075403101742268,0.0507020577788353,0.06432373821735382,-0.033536408096551895,0.0371985025703907,-0.03674723580479622,0.011367064900696278,-0.04692348465323448,0.013877598568797112,-0.04861989617347717,0.019817151129245758,0.01695461943745613,0.10465909540653229,0.03173184022307396,0.014139068312942982,-0.04628488048911095,-0.06601952016353607,0.041988275945186615,0.05948343873023987,-0.021782785654067993,0.0003814251977019012,0.014081789180636406,-0.029560549184679985,-0.01659400574862957,-0.013353762216866016,-0.04459952190518379,-0.06867444515228271,-0.04162124916911125,0.0083974814042449,-0.003074209438636899,-0.006604414898902178,-0.04651114344596863,0.07548516988754272,0.061454903334379196
743,INTER PARFUMS INC,2012-12-31 00:00:00,183.331,9.789,654.117,499.981,597.0523,4.50758554390603,0.002149877149877,0.063224537563798,0.541486049021119,0.25633462287486,0.851100816461138,0.04578159376978874,0.05297005549073219,-0.032805416733026505,0.015399803407490253,0.09873787313699722,-0.0017816362669691443,0.021648552268743515,-0.02542790398001671,-0.010333959013223648,0.028144827112555504,-0.010260838083922863,-0.07989611476659775,-0.004664119333028793,0.0591217502951622,-0.0028999452479183674,0.0021314816549420357,0.010023007169365883,0.02558726631104946,-0.0003936969442293048,0.05290888994932175,0.060753270983695984,0.044240038841962814,0.0711928978562355,-0.02005573734641075,-0.03355715423822403,-0.0995657816529274,0.01269838772714138,0.027370218187570572,-0.018668880686163902,-0.003083462594076991,-0.009434420615434647,0.0487835556268692,-0.030050452798604965,0.030905775725841522,-0.03039061650633812,0.016554776579141617,0.026062529534101486,-0.003488719929009676,-0.1068587675690651,0.08709337562322617,-0.04293146729469299,-0.05116819590330124,0.002726501552388072,0.008151080459356308,0.03697391599416733,0.04037487506866455,-0.015218505635857582,-0.03015238791704178,0.05620964989066124,0.05168354511260986,-0.019255442544817924,0.057121459394693375,0.008010361343622208,-0.0849856585264206,0.07696681469678879,-0.044156644493341446,-0.027008596807718277,-0.12595562636852264,0.05803506076335907,-0.022138768807053566,-0.0043472228571772575,-0.020551007241010666,0.005261503159999847,0.10282877832651138,-0.011597145348787308,-0.06827538460493088,-0.02056783437728882,0.06453046202659607,0.0615621954202652,-0.04799386486411095,0.09242493659257889,-0.01281525008380413,0.005505093839019537,-0.04205048084259033,-0.018887750804424286,-0.052162740379571915,-0.033460333943367004,0.006832469720393419,0.10399103164672852,0.011233443394303322,0.006552469450980425,-0.04510188475251198,-0.020809490233659744,0.07342376559972763,0.03749404102563858,0.013405734673142433,-0.016103500500321388,0.049685630947351456,-0.025395479053258896,0.022512832656502724,-0.0006638939958065748,-0.024516552686691284,-0.011904614046216011,-0.03280904144048691,-0.030639726668596268,0.04815838113427162,0.028086381033062935,-0.031737424433231354,0.03637423738837242,0.07441709190607071
744,INTER PARFUMS INC,2011-12-31 00:00:00,33.287,9.768,615.22,324.35,475.2335,0.844359485815603,0.236299202632578,0.336240880430746,0.081361311702773,-0.171933053276393,0.25633462287486,0.015319249592721462,0.011246366426348686,-0.01521214097738266,-0.001668859156779945,0.057253383100032806,-0.018704518675804138,0.008791997097432613,-0.02393437922000885,0.023494010791182518,0.030157603323459625,-0.015000790357589722,-0.04800510033965111,-0.015178580768406391,0.040190812200307846,0.00012216872710268945,-0.03090980276465416,0.00015367046580649912,0.02960122935473919,0.003540148725733161,0.021231796592473984,0.02602718584239483,0.0029687320347875357,0.07147655636072159,0.007049380335956812,0.0019167562713846564,-0.06541258841753006,-0.019608745351433754,-0.0016545502003282309,0.01663574017584324,-0.013280877843499184,0.03354405611753464,0.027750657871365547,-0.036645106971263885,0.03711376339197159,-0.032103076577186584,0.008266636170446873,-0.04154255986213684,-0.03889742121100426,-0.07751189172267914,0.05294501781463623,0.00023702444741502404,-0.03137272223830223,-0.02816103585064411,-0.021380968391895294,-0.022218793630599976,-0.030967650935053825,-0.03144015371799469,-0.007807136047631502,0.0469684936106205,0.005511902272701263,-0.05104697868227959,0.04229949787259102,0.029072890058159828,-0.03918641433119774,0.06822826713323593,0.009253136813640594,-0.04829791560769081,-0.12341389805078506,0.010810954496264458,-0.02845137193799019,-0.002903669374063611,-0.012119751423597336,0.031504079699516296,0.037816040217876434,0.03369858115911484,-0.023360757157206535,0.008532135747373104,0.06201321631669998,0.0391383022069931,0.006849364377558231,0.04323310777544975,-0.005048162769526243,0.020940439775586128,-0.04648261517286301,0.007793143391609192,-0.04913732409477234,0.011325308121740818,-0.002203888725489378,0.051691193133592606,0.05457790195941925,0.017142686992883682,-0.037599239498376846,-0.056571587920188904,0.055638719350099564,0.05342084914445877,0.02795206941664219,0.010779290460050106,0.003427527379244566,-0.02152353525161743,-0.00754927285015583,0.0048880064859986305,-0.014312157407402992,-0.025048093870282173,-0.02372557297348976,0.01012357883155346,0.007838317193090916,0.007274074945598841,-0.05394822731614113,0.06136279180645943,0.022955477237701416
745,INTER PARFUMS INC,2010-12-31 00:00:00,18.048,7.901,460.411,299.946,573.9071,-1.04386331599669,#DIV/0!,-0.336600779806864,-0.324242000964255,0.34904314087395,-0.171933053276393,0.037169717252254486,0.01713426597416401,-0.03526340797543526,0.017365097999572754,0.04284760355949402,-0.023563597351312637,0.05091403052210808,-0.03945791721343994,0.024929745122790337,0.03265794366598129,-0.06219225376844406,-0.0751616433262825,-0.027843952178955078,0.0546313114464283,0.0010810282547026873,0.00425751181319356,-0.0063266390934586525,0.026831762865185738,-0.03292866423726082,0.05340764671564102,0.05248480662703514,-0.007193772587925196,0.04395078867673874,0.03852778300642967,-0.009605992585420609,-0.05920318514108658,0.017801854759454727,0.02015284262597561,0.037863027304410934,-0.011021033860743046,-0.01398349180817604,-0.004146439488977194,-0.020767150446772575,0.00945592112839222,-0.022962559014558792,0.03974224999547005,0.04609786719083786,-0.023807743564248085,-0.09090453386306763,0.06321587413549423,-0.018127212300896645,-0.052694473415613174,-0.03777502849698067,-0.02310984954237938,-0.011403040960431099,-0.010855081491172314,-0.03015921264886856,-0.0020500377286225557,0.040865473449230194,0.029311107471585274,-0.026185447350144386,0.08293500542640686,0.023619964718818665,-0.07518808543682098,0.04980967193841934,0.0009323686826974154,-0.050464171916246414,-0.08915716409683228,0.014926939271390438,-0.00604282459244132,0.003795313648879528,-0.02873203158378601,0.038951557129621506,0.017856301739811897,0.02401849441230297,-0.06964707374572754,0.007270869333297014,0.07922656089067459,0.05542175471782684,-0.00851029995828867,0.027049299329519272,-0.008835101500153542,0.0521177276968956,-0.013780776411294937,-0.018205001950263977,-0.06683127582073212,-0.00993931945413351,-0.0011731842532753944,0.046702660620212555,0.011912187561392784,0.011002584360539913,-0.06111077591776848,-0.04119744524359703,0.03841244429349899,0.03549988195300102,0.02878810279071331,-0.016927268356084824,0.019073262810707092,-0.020981302484869957,0.026836441829800606,0.027226034551858902,-0.03153478726744652,-0.02603151835501194,-0.013440885581076145,-0.006481476128101349,-0.012300300411880016,0.004592429846525192,-0.014985035173594952,0.06734506785869598,0.04936288669705391
748,WSFS FINANCIAL CORP,2017-12-31 00:00:00,51.369,9.425,379.37,724.345,1503.3513,-0.078863844208941,0.234931865828092,0.189497480662083,0.053844116996636,0.033283330807433,-0.208842071710052,-0.1965036243200302,-0.3165470063686371,-0.8742965459823608,0.7176412343978882,0.21660611033439636,-0.274589478969574,-1.1813164949417114,-0.3671436905860901,1.5447089672088623,-0.19181577861309052,-0.8254695534706116,-0.24133054912090302,-0.7547438144683838,-0.04550874978303909,0.33003106713294983,0.418744832277298,0.2525961697101593,1.8458571434020996,0.5764421820640564,0.13515232503414154,-0.6768442988395691,-0.8384302258491516,0.09899502992630005,-0.8565633893013,-0.6796958446502686,0.36151280999183655,-0.33642688393592834,-0.30178332328796387,0.24615603685379028,-0.20923826098442078,0.631873607635498,0.053194861859083176,-0.435098260641098,-0.2626160681247711,-0.2483624368906021,1.0429160594940186,1.3534101247787476,-0.01908046007156372,-1.5418983697891235,0.5170188546180725,1.6755300760269165,-0.5839626789093018,-0.15711188316345215,0.8592135310173035,-0.8642632961273193,-1.6327886581420898,0.5296280980110168,-0.3870137929916382,1.0958704948425293,-0.07081583142280579,0.13942691683769226,1.593576431274414,0.7826960682868958,-0.9855195879936218,0.6366296410560608,0.10765008628368378,-0.31816229224205017,-1.099239706993103,-0.62026447057724,0.6258827447891235,-0.3922983407974243,-0.4197688698768616,0.9555479288101196,-0.32254308462142944,-0.6970927715301514,-2.311988353729248,0.24427403509616852,-0.32865551114082336,0.0052731698378920555,-0.06349290162324905,2.2991583347320557,-2.7683091163635254,1.1230462789535522,-1.08201003074646,-0.32115617394447327,-0.8112996816635132,0.023022359237074852,-0.08668763190507889,0.7999111413955688,1.402637243270874,-0.8030599355697632,0.09994035214185715,0.2853599488735199,1.859339952468872,-0.4323984384536743,-0.13458216190338135,1.1041194200515747,1.035338044166565,0.7390894293785095,-0.6049963235855103,-0.7209094762802124,-0.822191059589386,-0.5731402039527893,-0.6688553094863892,-0.6466360092163086,-0.42176827788352966,-0.7011477947235107,0.5429800748825073,0.043676070868968964,0.02184438891708851
749,WSFS FINANCIAL CORP,2011-12-31 00:00:00,27.355,6.857,222.23,392.133,312.0609,0.207033490711733,0.080693459416864,0.045699658381878,0.066094469607582,-0.228385662642857,0.187778731651418,-0.16789932548999786,-0.11544276028871536,-0.5045936703681946,1.3006973266601562,-0.40877658128738403,-1.3050509691238403,-1.9445263147354126,-0.25112858414649963,1.7167497873306274,-0.8290895819664001,-0.9629706740379333,-0.033674247562885284,-0.6005430221557617,-0.12153351306915283,-0.42490461468696594,0.5315198302268982,-0.060520339757204056,1.679911732673645,0.24618728458881378,0.8862971663475037,-1.416129231452942,-0.2821909785270691,0.44684702157974243,-0.2292424738407135,0.497979998588562,-0.2161935567855835,-0.6365694999694824,0.001431821845471859,0.1905696988105774,-0.21204787492752075,1.2301280498504639,-0.01848338171839714,-0.24344944953918457,-0.26265081763267517,-0.4797416627407074,0.46391451358795166,1.3963521718978882,0.2594487965106964,-1.3670459985733032,0.4847499430179596,1.2551929950714111,0.1985606849193573,-0.3667217493057251,0.2931652367115021,-0.633516252040863,-1.7035408020019531,-0.04653150960803032,0.3647162616252899,1.0078072547912598,0.011349891312420368,0.03601585701107979,0.8904435634613037,0.07063791155815125,-1.4729650020599365,1.405483365058899,0.1427399218082428,-0.26426365971565247,-1.0489833354949951,-0.45447900891304016,0.3029383718967438,-0.45687156915664673,-0.7926653623580933,0.7525601983070374,-0.4658992886543274,-0.27373775839805603,-1.7473946809768677,0.9106386303901672,-0.3882576823234558,0.5586736798286438,-0.10625523328781128,1.5910224914550781,-2.646681785583496,0.8607743382453918,-0.8486545085906982,-0.4640749990940094,-0.776904284954071,-0.8862625956535339,-0.028520245105028152,1.0874043703079224,1.5306414365768433,-1.203487515449524,-0.1923656314611435,0.615530788898468,2.0346975326538086,-0.2033277153968811,0.08121180534362793,0.933188796043396,0.5528812408447266,1.181193232536316,-0.6338455677032471,0.04682692140340805,-1.5367931127548218,-0.8481846451759338,-0.9231574535369873,-0.2860558331012726,-0.7698193788528442,-1.2117985486984253,-0.31259685754776,0.3102520704269409,-0.04436926916241646
752,RBC LIFE SCIENCES INC,2013-12-31 00:00:00,-0.504,0.0,25.471,9.014,3.4286,0.305699481865285,#DIV/0!,0.012360890302067,-0.052653704676826,0.54239956813172,-0.161290322580645,0.23383879661560059,-0.3461625277996063,-0.28962278366088867,0.31618523597717285,1.3753938674926758,-0.599858283996582,0.15957695245742798,-0.9785223603248596,-0.1673145592212677,0.3281848728656769,-0.8046889305114746,-1.0044410228729248,-1.1354258060455322,-0.42634543776512146,0.36099305748939514,1.2565367221832275,-2.2256319522857666,-1.128353238105774,-1.3576393127441406,-0.007539408281445503,1.6293591260910034,0.029601015150547028,1.666662573814392,2.2420425415039062,0.2566726803779602,-0.8790739178657532,-0.6916105151176453,-0.031033972278237343,0.13894405961036682,0.5400846600532532,-1.442624568939209,1.9082962274551392,0.28117835521698,-0.6752840280532837,0.14218902587890625,-0.12970077991485596,0.9801948070526123,-0.9407528638839722,-2.042847156524658,0.5452932715415955,0.8390873074531555,-0.9030882716178894,1.3141906261444092,0.23605850338935852,-0.0219634510576725,-0.5388821959495544,-0.8300812244415283,-0.5818948149681091,-0.9072445034980774,0.5102665424346924,-1.6065411567687988,0.038115471601486206,-0.8119875192642212,0.3576376140117645,1.2767692804336548,0.7428289651870728,-0.8819633722305298,-2.55635404586792,-0.17913132905960083,1.1519559621810913,-0.4776155650615692,-0.663626492023468,-0.6395578980445862,0.41708606481552124,1.3934134244918823,-0.49028080701828003,0.5492531657218933,1.2953180074691772,-0.1344723403453827,0.03463371470570564,0.17853334546089172,0.32331180572509766,0.7936662435531616,-0.5070233941078186,0.023413164541125298,1.2111008167266846,0.7916271686553955,0.9382157921791077,-0.15010547637939453,1.2999756336212158,1.1111825704574585,-0.9274009466171265,-0.9808605909347534,0.12423457950353622,1.3686655759811401,0.538986325263977,-0.4982258379459381,0.36330294609069824,-0.45287877321243286,0.3517652750015259,-0.9440995454788208,-0.9182047247886658,-1.452530860900879,1.276133418083191,0.1824774146080017,0.5584409832954407,0.3717717230319977,-0.12054996192455292,0.35826411843299866,0.08369801193475723
753,RBC LIFE SCIENCES INC,2012-12-31 00:00:00,-0.386,0.0,25.16,9.515,2.2229,5.7719298245614,#DIV/0!,-0.115579302587177,-0.035283382338031,-0.5,0.54239956813172,0.07608135044574738,-0.04572119563817978,-0.6098106503486633,0.16291631758213043,0.6288856863975525,-0.8071609139442444,-0.11568062007427216,-1.231899380683899,-0.4293028712272644,0.010312533006072044,-0.8526554107666016,-0.6426131725311279,-1.6806541681289673,-0.09812258929014206,0.8330156207084656,1.0620746612548828,-1.7603050470352173,-0.8291917443275452,-1.035279631614685,-0.01621243916451931,0.7833069562911987,0.03586583212018013,2.0454626083374023,1.9765396118164062,0.42166298627853394,-1.0597999095916748,-0.4055556356906891,0.06389541178941727,0.5311315655708313,0.5717933177947998,-1.1741187572479248,1.805601954460144,0.35916462540626526,-0.7812679409980774,-0.24921348690986633,-0.1330336034297943,0.8110755085945129,-1.3317753076553345,-2.093127489089966,0.4606720209121704,0.4320845603942871,-1.041861653327942,1.1308188438415527,0.12664800882339478,-0.3183678686618805,-0.5669479966163635,-0.5271378755569458,-0.5012015104293823,-0.7718515396118164,0.1589401811361313,-1.6432596445083618,-0.2963697016239166,-0.5590085387229919,0.3749261200428009,0.6664015054702759,1.0605417490005493,-1.1243937015533447,-2.2598483562469482,0.2589495778083801,0.9623199105262756,-0.7535995244979858,-0.6391192674636841,-1.1492419242858887,0.40508556365966797,1.4576153755187988,-0.5946210622787476,0.7159135937690735,1.1641446352005005,-0.3773128390312195,0.18432027101516724,0.547788679599762,0.039315078407526016,1.2809504270553589,0.10181306302547455,-0.2697162330150604,0.9829187989234924,0.7100555300712585,1.106109857559204,-0.48189419507980347,1.236199140548706,1.1550542116165161,-0.7400560975074768,-1.0801979303359985,0.18001025915145874,1.5849794149398804,0.5426190495491028,-1.2169326543807983,0.2248862236738205,-0.5305653810501099,0.3770260214805603,-0.8148072361946106,-0.8661689758300781,-1.584701418876648,0.9942625761032104,0.2817882001399994,0.7946578860282898,-0.0934714525938034,-0.013582088984549046,0.5042945146560669,-0.06196153908967972
754,RBC LIFE SCIENCES INC,2011-12-31 00:00:00,-0.057,0.0,28.448,9.863,4.4458,-1.1027027027027,#DIV/0!,0.010334907838193,-0.001316322397732,-0.285711990488585,-0.5,0.2083662450313568,-0.10016543418169022,-0.5525239109992981,0.6167379021644592,0.8604629635810852,-0.21630197763442993,-0.00030973623506724834,-1.1958376169204712,-0.38257458806037903,0.12856365740299225,-0.6306250095367432,-0.8776274919509888,-1.8092714548110962,-0.24122785031795502,0.6192780137062073,1.2895317077636719,-1.6363072395324707,-0.6816259026527405,-1.4271663427352905,-0.10913015902042389,1.2611820697784424,-0.07594755291938782,1.2353496551513672,2.4772119522094727,0.7157973647117615,-0.7635805606842041,-0.9352265000343323,-0.20151712000370026,0.02960631437599659,0.07475298643112183,-1.1311860084533691,2.4332356452941895,-0.19769401848316193,-1.3690402507781982,0.3979983329772949,-0.4437841475009918,0.5807356238365173,-1.1374863386154175,-1.8704938888549805,0.7987919449806213,0.6652067303657532,-1.1899185180664062,1.5892305374145508,-0.28842639923095703,-0.07948359102010727,-0.1882917881011963,-0.792251467704773,-0.4611537754535675,-0.8544420599937439,0.09731985628604889,-1.7323652505874634,0.24897611141204834,-0.8873709440231323,0.582131564617157,1.2480885982513428,0.8020553588867188,-1.0252323150634766,-2.211846351623535,-0.3345312476158142,0.7753840684890747,-0.5153276324272156,-1.2547637224197388,-1.2266108989715576,0.1708238571882248,1.375044584274292,-0.47901979088783264,0.7437493801116943,1.4275034666061401,0.37083131074905396,0.09796538949012756,0.5425760746002197,-0.337309330701828,0.9569944739341736,0.32830074429512024,0.29373404383659363,1.4223498106002808,0.6256466507911682,1.1615673303604126,-0.011887944303452969,1.2481647729873657,0.939742386341095,-1.34382963180542,-0.9475917816162109,0.17225469648838043,1.4859557151794434,0.2912743091583252,-0.9786152243614197,0.46032723784446716,-1.0396335124969482,-0.2519919276237488,-0.7813083529472351,-1.0346018075942993,-1.760488510131836,0.9069948792457581,0.2008315473794937,0.952980101108551,0.14815600216388702,1.0024610757827759,0.682120680809021,0.39878925681114197
